,0
Feature 2631,0.00033548271779591235
Feature 2632,0.0012089123927130458
Feature 2633,0.0018134997070872031
Feature 2634,0.000882429419622099
Feature 2635,0.0007814030266324891
Feature 2636,0.0016864631761605439
Feature 2637,0.0015547021315180415
Feature 2638,0.0018244300392289007
Feature 2639,0.0005327624817141726
Feature 2640,0.0005948377565159717
Feature 2641,0.0003932401110289163
Feature 2642,0.0007673069805281329
Feature 2643,0.0018497596335070624
Feature 2644,0.0010855295105588994
Feature 2645,0.0007823616087754601
Feature 2646,0.0010491149558451128
Feature 2647,0.001341972470205178
Feature 2648,0.0010408960709437168
Feature 2649,0.0012487158287864304
Feature 2650,0.0004914438228107656
Feature 2651,0.001094444833770524
Feature 2652,0.001340577468677793
Feature 2653,0.0010647967438558795
Feature 2654,0.0005391201183311409
Feature 2655,0.0010492290974305548
Feature 2656,0.0008057305296840411
Feature 2657,0.001110677632627059
Feature 2658,0.0018685636638269899
Feature 2659,0.0008818499920325564
Feature 2660,0.00043966712522825445
Feature 2661,0.00033651357764122737
Feature 2662,0.0019846796463979218
Feature 2663,0.0005779459663974756
Feature 2664,0.0008490064404927793
Feature 2665,0.0004259464555974337
Feature 2666,0.0016638569836884471
Feature 2667,0.0013431098262694833
Feature 2668,0.000996768661742749
Feature 2669,0.001469998670681889
Feature 2670,0.00042264694740335075
Feature 2671,0.00023281181395669393
Feature 2672,0.001610210259493698
Feature 2673,0.0004430264287852879
Feature 2674,0.0005051944887645731
Feature 2675,0.0007595188845403982
Feature 2676,0.00209770898907243
Feature 2677,0.000961074031155519
Feature 2678,0.0011012862553548075
Feature 2679,0.0007956813174184844
Feature 2680,0.000363528126813776
Feature 2681,0.0005433521740380485
Feature 2682,0.000365906178236969
Feature 2683,0.0004506527237356153
Feature 2684,0.0007210637001740637
Feature 2685,0.0009702151687736205
Feature 2686,0.0005011283918597655
Feature 2687,0.002344472018262877
Feature 2688,0.0007101376885646004
Feature 2689,0.0004968103461696955
Feature 2690,0.0008495284257959383
Feature 2691,0.00044154636231650104
Feature 2692,0.0015938785066787204
Feature 2693,0.0008627414886062752
Feature 2694,0.0023882079816579696
Feature 2695,0.0017101567163086103
Feature 2696,0.0010954889547937227
Feature 2697,0.004221019326176247
Feature 2698,0.0010992492513626074
Feature 2699,0.0007772275502786101
Feature 2700,0.0008062944942950025
Feature 2701,0.0010507557311465235
Feature 2702,0.0012115212881183197
Feature 2703,0.0037279305967965115
Feature 2704,0.0007030930370753481
Feature 2705,0.0016934518538795373
Feature 2706,0.001088122381063556
Feature 2707,0.0022857937593254293
Feature 2708,0.001089130675638316
Feature 2709,0.0007769038424194435
Feature 2710,0.0007651254787823163
Feature 2711,0.0003429220939939341
Feature 2712,0.0010439395780050518
Feature 2713,0.0017679838330811055
Feature 2714,0.001203411064723241
Feature 2715,0.00040967650984015337
Feature 2716,0.0024388476719075245
Feature 2717,0.0007557453853121388
Feature 2718,0.0007215892150827585
Feature 2719,0.0005655546925484032
Feature 2720,0.0015116988778061682
Feature 2721,0.0017119383982670193
Feature 2722,0.001561213940580984
Feature 2723,0.0012539980264066912
Feature 2724,0.0025961604612189148
Feature 2725,0.0006230346303333931
Feature 2726,0.007355759537795166
Feature 2727,0.001945817443201861
Feature 2728,0.001008642038957227
Feature 2729,0.001163952126317895
Feature 2730,0.0006362441505238508
Feature 2731,0.0008530414796812238
Feature 2732,0.0008832467133033788
Feature 2733,0.0009064538774244397
Feature 2734,0.0009267840388731656
Feature 2735,0.000839721677100762
Feature 2736,0.0023212945900152136
Feature 2737,0.0029719628674602064
Feature 2738,0.0008967858645674838
Feature 2739,0.0005908297644214145
Feature 2740,0.0015094449192100115
Feature 2741,0.0003638235075440335
Feature 2742,0.0007404405229126354
Feature 2743,0.0005870747441508772
Feature 2744,0.0004961578747921997
Feature 2745,0.0009022398913078718
Feature 2746,0.0009987284763619897
Feature 2747,0.0013427543428280728
Feature 2748,0.0007214209907635905
Feature 2749,0.0005838841789639844
Feature 2750,0.0019223341537533542
Feature 2751,0.00029383540541734666
Feature 2752,0.0011076683208174245
Feature 2753,0.002180797654626986
Feature 2754,0.0008313541702715384
Feature 2755,0.0003829975775306025
Feature 2756,0.0017280649586796245
Feature 2757,0.0017660052122479327
Feature 2758,0.0009315190560158726
Feature 2759,0.0005741366626655235
Feature 2760,0.0007717426326537407
Feature 2761,0.0005393287591980514
Feature 2762,0.0009363663068619133
Feature 2763,0.0015241083562865469
Feature 2764,0.0011436572766786242
Feature 2765,0.000529898221961119
Feature 2766,0.0009411443894824458
Feature 2767,0.0011123822234835642
Feature 2768,0.0024177735716474445
Feature 2769,0.001727825886784558
Feature 2770,0.0007353409597690188
Feature 2771,0.00031023312638042634
Feature 2772,0.0013588360555240797
Feature 2773,0.00037861057257054044
Feature 2774,0.0009500013758236037
Feature 2775,0.0003581088210848549
Feature 2776,0.0009594030471246953
Feature 2777,0.0008370003943275606
Feature 2778,0.0017245779817830992
Feature 2779,0.0011090195053672857
Feature 2780,0.0003003245304397222
Feature 2781,0.00013229510956707437
Feature 2782,0.0009839661381440626
Feature 2783,0.00038843842240512136
Feature 2784,0.00026431538900033644
Feature 2785,0.0005034136845691961
Feature 2786,0.0008026364353864234
Feature 2787,0.0006088797794736536
Feature 2788,0.0015237044824012854
Feature 2789,0.0005171595639227462
Feature 2790,0.00036051536593880606
Feature 2791,8.063987005990308e-05
Feature 2792,0.00017288231419655984
Feature 2793,0.00011876069965074613
Feature 2794,0.0001504283994389624
Feature 2795,0.0001650837998102368
Feature 2796,0.00022096647316857776
Feature 2797,0.00016564470238205332
Feature 2798,0.0010870836302073385
Feature 2799,0.00014444707116385624
Feature 2800,0.00017616932837032925
Feature 2801,1.8808688556950782e-05
Feature 2802,4.771347404146853e-05
Feature 2803,1.7134806879461723e-05
Feature 2804,3.556256550680946e-05
Feature 2805,2.9614486823675046e-05
Feature 2806,0.000136907490243606
Feature 2807,6.689972598030122e-05
Feature 2808,0.0003576171593329574
Feature 2809,2.8632005621622433e-05
Feature 2810,8.396785165125445e-05
Feature 2811,4.0698697659740046e-05
Feature 2812,7.655671591214683e-05
Feature 2813,5.924239970128919e-05
Feature 2814,4.784091399863951e-05
Feature 2815,0.00014973369681167188
Feature 2816,0.0002612033085281115
Feature 2817,6.448700620183829e-05
Feature 2818,0.00032198185144023683
Feature 2819,7.992633886198331e-05
Feature 2820,0.0002694087137483834
Feature 2821,0.00019720500274864722
Feature 2822,0.00027655493168582266
Feature 2823,9.883844077216075e-05
Feature 2824,0.00011722602692782669
Feature 2825,0.00014720515452612887
Feature 2826,0.000969599765995639
Feature 2827,0.00017980845501770244
Feature 2828,0.0005430612982202092
Feature 2829,9.567252616233102e-05
Feature 2830,0.0011369003126419557
Feature 2831,0.00037251689008043875
Feature 2832,0.0005150670931546984
Feature 2833,0.0002271580776796185
Feature 2834,0.0003343185687301151
Feature 2835,0.0002955310760710557
Feature 2836,0.00176417834046498
Feature 2837,0.0004975162778216991
Feature 2838,0.0013909035784961787
Feature 2839,0.0003425950255144148
Feature 2840,0.000926342165878026
Feature 2841,0.00017767775252285523
Feature 2842,0.000987934746162665
Feature 2843,0.00027366546894219115
Feature 2844,0.00063555447964211
Feature 2845,0.0003566773772087177
Feature 2846,0.000804930944046248
Feature 2847,0.0002324592056747985
Feature 2848,0.0010579284479646845
Feature 2849,0.0002676169288506696
Feature 2850,0.002639645027849838
Feature 2851,0.0003819014435727874
Feature 2852,0.0008752278421982993
Feature 2853,0.0004924769996857417
Feature 2854,0.0008724494855343891
Feature 2855,0.00045022004181372743
Feature 2856,0.0017263783214007161
Feature 2857,0.0005180643155493092
Feature 2858,0.00088931475714611
Feature 2859,0.0004560945842765278
Feature 2860,0.0008926003237825455
Feature 2861,0.0003083042806721252
Feature 2862,0.0013355694579959164
Feature 2863,0.0007090249385978922
Feature 2864,0.000864405416262116
Feature 2865,0.0008249884388545685
Feature 2866,0.0012772708541229107
Feature 2867,0.0018146428168388411
Feature 2868,0.0017151561093051554
Feature 2869,0.00062828868249143
Feature 2870,0.0011189823394851714
Feature 2871,0.0006248250980191869
Feature 2872,0.0013794421628058444
Feature 2873,0.0011607317811349845
Feature 2874,0.001940003965487456
Feature 2875,0.00046553889499255694
Feature 2876,0.0038849444601200957
Feature 2877,0.0019025844696730551
Feature 2878,0.0015754065190088796
Feature 2879,0.0008492270083682281
Feature 2880,0.0016884955551363704
Feature 2881,0.0003661577007025496
Feature 2882,0.0010778067388305316
Feature 2883,0.0024750519240485575
Feature 2884,0.0005963094899980774
Feature 2885,0.0008075571086210971
Feature 2886,0.0018483428380695272
Feature 2887,0.0021985077751099313
Feature 2888,0.0015537394135166807
Feature 2889,0.0005552274588229978
Feature 2890,0.0022552849819663266
Feature 2891,0.000465497860056864
Feature 2892,0.0016762774103444827
Feature 2893,0.00386227699659139
Feature 2894,0.0016065623623408457
Feature 2895,0.000770489121026884
Feature 2896,0.001672356230598453
Feature 2897,0.0028479526183799635
Feature 2898,0.0034777041036906553
Feature 2899,0.0008372692764905026
Feature 2900,0.0007116265415390899
Feature 2901,0.0005520764358690257
Feature 2902,0.0012146456341708928
Feature 2903,0.0005913291733216965
Feature 2904,0.0007674665484414618
Feature 2905,0.0009683533064741993
Feature 2906,0.001332166162727276
Feature 2907,0.0024417224124736094
Feature 2908,0.003886785007736563
Feature 2909,0.0014236326966734225
Feature 2910,0.0005776290076780315
Feature 2911,0.000645939631638937
Feature 2912,0.0012681728196757111
Feature 2913,0.0010308687030350897
Feature 2914,0.0007143314465849357
Feature 2915,0.0007733723728499342
Feature 2916,0.0031633948278015395
Feature 2917,0.0009457050187293135
Feature 2918,0.002399668625909726
Feature 2919,0.0014207522339993517
Feature 2920,0.00037964407248885834
Feature 2921,0.0002882045660196759
Feature 2922,0.0006058920844233243
Feature 2923,0.0005301299906764854
Feature 2924,0.0010357694520322838
Feature 2925,0.0005686852675982479
Feature 2926,0.0014957438814408306
Feature 2927,0.0007756004327961676
Feature 2928,0.0008469208451438988
Feature 2929,0.0006479163850097364
Feature 2930,0.001305975226029375
Feature 2931,0.00036320775055605735
Feature 2932,0.000816744823570275
Feature 2933,0.0004483112374421694
Feature 2934,0.0007438327269575779
Feature 2935,0.0005611923848324664
Feature 2936,0.0009385063490898631
Feature 2937,0.0013391331966539043
Feature 2938,0.0005737422522751583
Feature 2939,0.0013251421158549874
Feature 2940,0.0006552789751555181
Feature 2941,0.000747873734179322
Feature 2942,0.0007883223746960084
Feature 2943,0.0007841955675975214
Feature 2944,0.0005857319886105188
Feature 2945,0.000671009311100292
Feature 2946,0.0006516095737701093
Feature 2947,0.0005893305912311817
Feature 2948,0.0005584246906063299
Feature 2949,0.0008796416702618898
Feature 2950,0.0003966601393286453
Feature 2951,0.0003020327570449659
Feature 2952,0.0012094164770776387
Feature 2953,0.0007251806019404441
Feature 2954,0.0008435557833394833
Feature 2955,0.0008553849160767513
Feature 2956,0.0015858295899867016
Feature 2957,0.0007062686317789826
Feature 2958,0.000996998956293538
Feature 2959,0.0014215006605318194
Feature 2960,0.0008207465776918071
Feature 2961,0.0002363818865128451
Feature 2962,0.0006461382401294031
Feature 2963,0.0005650671243485135
Feature 2964,0.000438751319111816
Feature 2965,0.0006971565590800423
Feature 2966,0.0006051160151185399
Feature 2967,0.0005463223333362208
Feature 2968,0.0004560944574878079
Feature 2969,0.00042934526352430066
Feature 2970,0.0006699829820491914
Feature 2971,0.0002838115191163411
Feature 2972,0.0009246071778256351
Feature 2973,0.00046473137807796403
Feature 2974,0.000938803107164631
Feature 2975,0.0007649486922736486
Feature 2976,0.0006353453848403774
Feature 2977,0.0012418962287201224
Feature 2978,0.0004457746526989581
Feature 2979,0.0005601592277996588
Feature 2980,0.0009859785388100306
Feature 2981,0.0008400669815211224
Feature 2982,0.0008177473515251563
Feature 2983,0.004060436548872132
Feature 2984,0.0005111666764079245
Feature 2985,0.0008182474252770362
Feature 2986,0.0010580502419644518
Feature 2987,0.0008702422151216354
Feature 2988,0.0015842369724289255
Feature 2989,0.0007622864517613266
Feature 2990,0.0016860211539734564
Feature 2991,0.0004653149733323403
Feature 2992,0.0009473421171622363
Feature 2993,0.00358461522685343
Feature 2994,0.0005317073649745794
Feature 2995,0.00092206688776281
Feature 2996,0.001026629557171873
Feature 2997,0.0008466392313289362
Feature 2998,0.0010715226629122298
Feature 2999,0.0013453329844746946
Feature 3000,0.0012298075507126782
Feature 3001,0.0006957932350692886
Feature 3002,0.0012568867533568238
Feature 3003,0.002300800627553258
Feature 3004,0.0015799822359962264
Feature 3005,0.0012810186003628416
Feature 3006,0.004359437467858129
Feature 3007,0.0018398221938653024
Feature 3008,0.0009312948179911018
Feature 3009,0.0011922174163172484
Feature 3010,0.0007672959458793258
Feature 3011,0.0010840359026789343
Feature 3012,0.0008452189961579108
Feature 3013,0.0008862242755805028
Feature 3014,0.000999720078316841
Feature 3015,0.0008766968682599554
Feature 3016,0.0013342832761705904
Feature 3017,0.0021217869101165334
Feature 3018,0.0008428314487666455
Feature 3019,0.0011071369589108144
Feature 3020,0.001812250435196745
Feature 3021,0.0003081597485820282
Feature 3022,0.0009546849045244699
Feature 3023,0.0005213443382861609
Feature 3024,0.0008621660650406398
Feature 3025,0.0005120084918499365
Feature 3026,0.000946644161783297
Feature 3027,0.0006051963490158014
Feature 3028,0.0014431662337387934
Feature 3029,0.0003368359499756508
Feature 3030,0.0027951864785840143
Feature 3031,0.00038722708439706467
Feature 3032,0.0012771386690040459
Feature 3033,0.001282000214119364
Feature 3034,0.000695663925873987
Feature 3035,0.0008833474521602583
Feature 3036,0.0013825950554896735
Feature 3037,0.0017898473001273488
Feature 3038,0.0016148562881626277
Feature 3039,0.0010227308493729766
Feature 3040,0.0006595826501520059
Feature 3041,0.0005575512050711637
Feature 3042,0.0010722452915982786
Feature 3043,0.0013289248598900372
Feature 3044,0.0007482520994403359
Feature 3045,0.0007466711864455817
Feature 3046,0.000914461786865445
Feature 3047,0.0009860723171783547
Feature 3048,0.0011265371518610436
Feature 3049,0.001742234175943395
Feature 3050,0.0019518280967226929
Feature 3051,0.0004554745224194782
Feature 3052,0.0017596356144608193
Feature 3053,0.0006078329375424971
Feature 3054,0.0007313103825409861
Feature 3055,0.0007595906829748173
Feature 3056,0.0011408276081192525
Feature 3057,0.0023832159354346912
Feature 3058,0.0012559336564721662
Feature 3059,0.001395570180359755
Feature 3060,0.001081187544235588
Feature 3061,0.0002712868992508377
Feature 3062,0.0009516410992896648
Feature 3063,0.0002572616203561324
Feature 3064,0.0004872400864307663
Feature 3065,0.0006282472611666847
Feature 3066,0.0011911119148422101
Feature 3067,0.0017811107881558427
Feature 3068,0.0020838182103424287
Feature 3069,0.00136933594140271
Feature 3070,0.0004036752074273173
Feature 3071,9.841785212230036e-05
Feature 3072,0.00026936060779588736
Feature 3073,8.417492908554241e-05
Feature 3074,0.0001184394502254234
Feature 3075,0.0005634047149989749
Feature 3076,0.00020164905720386557
Feature 3077,0.0005786205975894205
Feature 3078,0.0007840694957395529
Feature 3079,0.00035608520129342834
Feature 3080,0.00010355208312220038
Feature 3081,2.7281713837041047e-05
Feature 3082,6.419735380607386e-05
Feature 3083,2.5900600614025233e-05
Feature 3084,4.768956383551084e-05
Feature 3085,6.643327733641732e-05
Feature 3086,0.0001274339495401346
Feature 3087,0.00010439447850593628
Feature 3088,0.0004580635839369938
Feature 3089,4.1906140292285725e-05
Feature 3090,0.00021104511804106215
Feature 3091,8.900400889787476e-05
Feature 3092,0.00013920868336901815
Feature 3093,6.818148297600743e-05
